Estado,Pagina_Extraida,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Oaxaca,20,"$13,000,000
MXN","Casa en venta disponible en Gardenias #518, Col. Reforma, Oaxaca de Juárez, Oaxaca, México, C.P. 68050, ID: 27500891",5 Recámaras | 5 Baños | 600 m 2,https://propiedades.com/inmuebles/casa-en-venta-gardenias-518-reforma-oaxaca-27500891#pagina=20&tipos=casas-venta&area=oaxaca&pos=20
Oaxaca,20,"$27,000,000
MXN","Casa en venta disponible en Libres, Col. Oaxaca Centro, Oaxaca de Juárez, Oaxaca, México, C.P. 68000, ID: 23974418",8 Recámaras | 542 m 2,https://propiedades.com/inmuebles/casa-en-venta-libres-oaxaca-centro-oaxaca-23974418#pagina=20&tipos=casas-venta&area=oaxaca&pos=21
Oaxaca,20,"$21,000,000
MXN","Se vende casa av principal, Col. Puerto Escondido (Puerto Escondido), San Pedro Mixtepec -Dto. 22 -, Oaxaca, México, C.P. 71989, ID: 29469532",4 Recámaras | 760 m 2,https://propiedades.com/inmuebles/casa-en-venta-av-principal-puerto-escondido-puerto-escondido-oaxaca-29469532#pagina=20&tipos=casas-venta&area=oaxaca&pos=22
Oaxaca,20,"$3,500,000
MXN","Casa disponible en venta en Ejército Mexicano #0Int. 0, Col. 7 Regiones, Oaxaca de Juárez, Oaxaca, México, C.P. 68023, ID: 29165171",2 Recámaras | 2 Baños | 100 m 2,https://propiedades.com/inmuebles/casa-en-venta-ejercito-mexicano-7-regiones-oaxaca-29165171#pagina=20&tipos=casas-venta&area=oaxaca&pos=23
Oaxaca,20,"$12,500,000
MXN","Sin nombre de calle #S.NInt. S.N, Col. La Bocana de Copalita, Santa María Huatulco, Oaxaca, México, C.P. 70988, ID: 29119167",3 Recámaras | 4 Baños | 189 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-sn-la-bocana-de-copalita-oaxaca-29119167#pagina=20&tipos=casas-venta&area=oaxaca&pos=24
Oaxaca,20,"$2,500,000
MXN","Venta casa en lago de Catemaco #203, Col. El Manantial, Oaxaca de Juárez, Oaxaca, México, C.P. 68274, ID: 28522138",5 Recámaras | 1 Baño | 140 m 2,https://propiedades.com/inmuebles/casa-en-venta-lago-de-catemaco-203-el-manantial-oaxaca-28522138#pagina=20&tipos=casas-venta&area=oaxaca&pos=25
Oaxaca,20,"$3,000,000
MXN","Venta de casa en Col. Las Hormigas, Salina Cruz, Oaxaca, México, C.P. 70670, ID: 30736601",2 Recámaras | 2 Baños | 110 m 2,https://propiedades.com/inmuebles/casa-en-venta-las-hormigas-oaxaca-30736601#pagina=20&tipos=casas-venta&area=oaxaca&pos=26
Oaxaca,20,"$2,800,000
MXN","Venta casa en Ignacio Mejia, Col. Lázaro Cárdenas, Santa María Colotepec, Oaxaca, México, C.P. 70934, ID: 30634768",3 Recámaras | 75 m 2,https://propiedades.com/inmuebles/casa-en-venta-ignacio-mejia-lazaro-cardenas-oaxaca-30634768#pagina=20&tipos=casas-venta&area=oaxaca&pos=27
Oaxaca,20,"$2,250,000
MXN","Se vende casa Sin nombre #S/N, Col. Forestal, Santa María Atzompa, Oaxaca, México, C.P. 71222, ID: 29895164",2 Recámaras | 2 Baños | 114 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-sn-forestal-oaxaca-29895164#pagina=20&tipos=casas-venta&area=oaxaca&pos=28
Oaxaca,20,"$4,000,000
MXN","Casa en venta, San Fernando #105, Col. San Andres Huayapam, San Andrés Huayápam, Oaxaca, México, C.P. 68287, ID: 30314061",2 Recámaras | 2 Baños | 130 m 2,https://propiedades.com/inmuebles/casa-en-venta-san-fernando-105-san-andres-huayapam-oaxaca-30314061#pagina=20&tipos=casas-venta&area=oaxaca&pos=29
Oaxaca,20,"$3,500,000
MXN",", Col. Estado Oaxaca, Oaxaca de Juárez, Oaxaca, México, C.P. 68144, ID: 29919134",3 Recámaras | 3 Baños | 390 m 2,https://propiedades.com/inmuebles/casa-en-venta-estado-oaxaca-oaxaca-29919134#pagina=20&tipos=casas-venta&area=oaxaca&pos=30
